PredictedProbability|PredictedLabel
1.34372e-09|0
1.3477e-09|0
1.34563e-09|0
1.33581e-09|0
1.33907e-09|0
1.33972e-09|0
1.34154e-09|0
1.33998e-09|0
1.34547e-09|0
1.3364e-09|0
1.34056e-09|0
1.34042e-09|0
1.34491e-09|0
1.33463e-09|0
1.33508e-09|0
1.33776e-09|0
1.3404e-09|0
1.34108e-09|0
1.33524e-09|0
1.34094e-09|0
1.34008e-09|0
1.34016e-09|0
1.3402e-09|0
1.34047e-09|0
1.33596e-09|0
1.33829e-09|0
1.34582e-09|0
1.33424e-09|0
1.32819e-09|0
1.33011e-09|0
1.33031e-09|0
1.33196e-09|0
1.33306e-09|0
1.33762e-09|0
1.3377e-09|0
1.33789e-09|0
1.33286e-09|0
1.34866e-09|0
1.34486e-09|0
1.33823e-09|0
1.33151e-09|0
1.33124e-09|0
1.33534e-09|0
1.3304e-09|0
1.33006e-09|0
1.33522e-09|0
1.33746e-09|0
1.33781e-09|0
1.32991e-09|0
1.33752e-09|0
1.33375e-09|0
1.34121e-09|0
1.33907e-09|0
1.3407e-09|0
1.34075e-09|0
1.34098e-09|0
1.33245e-09|0
1.35297e-09|0
1.33804e-09|0
