PredictedProbability|PredictedLabel
1.35868e-09|0
1.32585e-09|0
1.37115e-09|0
1.35301e-09|0
1.33359e-09|0
1.34345e-09|0
1.36027e-09|0
1.35643e-09|0
1.32851e-09|0
1.33024e-09|0
1.40728e-09|0
1.38332e-09|0
1.39029e-09|0
1.33353e-09|0
1.33152e-09|0
1.36413e-09|0
1.33158e-09|0
1.34189e-09|0
1.34305e-09|0
1.3432e-09|0
1.33285e-09|0
1.37759e-09|0
1.34913e-09|0
1.3426e-09|0
1.34554e-09|0
1.40274e-09|0
1.36428e-09|0
1.33329e-09|0
1.33202e-09|0
1.34119e-09|0
1.33828e-09|0
1.3676e-09|0
1.32931e-09|0
1.33274e-09|0
1.32719e-09|0
1.36723e-09|0
1.34181e-09|0
1.3401e-09|0
